# Find lots more stations at http://www.iheard.com
France: France Info, http://icecast.radiofrance.fr/franceinfo-hifi.aac
France: France Inter, http://icecast.radiofrance.fr/franceinter-hifi.aac
France: France Musique, http://icecast.radiofrance.fr/francemusique-hifi.aac
France: Fun Radio France, http://icecast.funradio.fr/fun-1-44-128?listen=webCwsBCggNCQgLDQUGBAcGBg
France: Jazz Radio, http://jazzradio.ice.infomaniak.ch/jazzradio-high.mp3
France: Latina, http://start-latina.ice.infomaniak.ch/start-latina-high.mp3
France: Mouv, http://icecast.radiofrance.fr/mouv-hifi.aac
France: M Radio, http://mfm.ice.infomaniak.ch/mfm-128.mp3
France: Nostalgie France, http://scdn.nrjaudio.fm/adwz2/fr/30601/mp3_128.mp3?origine=fluxradios
France: NRJ France, http://scdn.nrjaudio.fm/adwz2/fr/30001/mp3_128.mp3?origine=fluxradios
France: NRJ France Ultra HD, http://cdn.nrjaudio.fm/audio1/fr/40101/aac_576.mp3?origine=fluxradios
France: Oüi FM, http://ouifm.ice.infomaniak.ch/ouifm-high.mp3
France: Phare FM, http://str0.creacast.com/pharefm
France: Radio Classique, http://radioclassique.ice.infomaniak.ch/radioclassique-high.mp3
France: Radio Crooner, http://stream.crooner.fr/crooner
France: Radio FG, http://radiofg.impek.com/fg
France: Radio Nova, http://novazz.ice.infomaniak.ch/novazz-128.mp3
France: Radio Orient, http://stream3.broadcast-associes.com:8405/Radio-Orient
France: RCF, http://rcf.streamakaci.com/rcf.mp3
France: RFI Monde, http://live02.rfi.fr/rfimonde-96k.mp3
France: RFM, http://stream.rfm.fr/rfm.mp3
France: Rire & Chansons, https://scdn.nrjaudio.fm/adwz2/fr/30401/mp3_128.mp3?origine=fluxradios
France: RMC, http://chai5she.cdn.dvmr.fr/rmcinfo
France: RTL, http://icecast.rtl.fr/rtl-1-44-128?listen=webCwsBCggNCQgLDQUGBAcGBg
France: RTL2, http://icecast.rtl2.fr/rtl2-1-44-128?listen=webCwsBCggNCQgLDQUGBAcGBg
France: Skyrock, http://icecast.skyrock.net/s/natio_mp3_128k
France: Sud Radio, http://start-sud.ice.infomaniak.ch/start-sud-high.mp3
France: TSF Jazz, http://tsfjazz.ice.infomaniak.ch/tsfjazz-high.mp3
France: Virgin Radio, http://stream.virginradio.fr/virgin.mp3
France: ----- Info Trafic -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Autoroute Info - Zone Nord, http://media.autorouteinfo.fr:8000/direct_nord.mp3
France: Autoroute Info - Zone Sud, http://media.autorouteinfo.fr:8000/direct_sud.mp3
France: Radio Atlandes Autoroute, http://str0.creacast.com/radio_atlandes_autoroute
France: Radio Vinci Autoroutes - Zone Alpes Provence, http://str0.creacast.com/radio_vinci_autoroutes_6
France: Radio Vinci Autoroutes - Zone Auvergne / Zone Vallée du Rhône, http://str0.creacast.com/radio_vinci_autoroutes_5
France: Radio Vinci Autoroutes - Zone Côte d'Azur, http://str0.creacast.com/radio_vinci_autoroutes_7
France: Radio Vinci Autoroutes - Zone Grand Ouest, http://str0.creacast.com/radio_vinci_autoroutes_2
France: Radio Vinci Autoroutes - Zone Languedoc Roussillon, http://str0.creacast.com/radio_vinci_autoroutes_4
France: Radio Vinci Autoroutes - Zone Ouest Centre, http://str0.creacast.com/radio_vinci_autoroutes_1
France: Radio Vinci Autoroutes - Zone Sud Ouest, http://str0.creacast.com/radio_vinci_autoroutes_3
France: Radio Vinci Autoroutes - Zone Toulouse, http://str0.creacast.com/radio_vinci_autoroutes_8
France: Sanef 107.7 - Zone Est, http://sanef.ice.infomaniak.ch/sanef1077-est.mp3
France: Sanef 107.7 - Zone Ile-de-France, http://sanef.ice.infomaniak.ch/sanef1077-idf.mp3
France: Sanef 107.7 - Zone Nord, http://sanef.ice.infomaniak.ch/sanef1077-nord.mp3
France: Sanef 107.7 - Zone Ouest, http://sanef.ice.infomaniak.ch/sanef1077-ouest.mp3
France: ----- France Bleu -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: France Bleu 107.1, http://direct.francebleu.fr/live/fb1071-midfi.mp3
France: France Bleu Alsace, http://direct.francebleu.fr/live/fbalsace-midfi.mp3
France: France Bleu Armorique, http://direct.francebleu.fr/live/fbarmorique-midfi.mp3
France: France Bleu Auxerre, http://direct.francebleu.fr/live/fbauxerre-midfi.mp3
France: France Bleu Azur, http://direct.francebleu.fr/live/fbazur-midfi.mp3
France: France Bleu Basse-Normandie, http://direct.francebleu.fr/live/fbbassenormandie-midfi.mp3
France: France Bleu Bearn, http://direct.francebleu.fr/live/fbbearn-midfi.mp3
France: France Bleu Belfort Montbeliard, http://direct.francebleu.fr/live/fbbelfort-midfi.mp3
France: France Bleu Berry, http://direct.francebleu.fr/live/fbberry-midfi.mp3
France: France Bleu Besancon, http://direct.francebleu.fr/live/fbbesancon-midfi.mp3
France: France Bleu Bourgogne, http://direct.francebleu.fr/live/fbbourgogne-midfi.mp3
France: France Bleu Breizh Izel, http://direct.francebleu.fr/live/fbbreizizel-midfi.mp3
France: France Bleu Champagne, http://direct.francebleu.fr/live/fbchampagne-midfi.mp3
France: France Bleu Cotentin, http://direct.francebleu.fr/live/fbcotentin-midfi.mp3
France: France Bleu Creuse, http://direct.francebleu.fr/live/fbcreuse-midfi.mp3
France: France Bleu Drome Ardeche, http://direct.francebleu.fr/live/fbdromeardeche-midfi.mp3
France: France Bleu Elsass, http://direct.francebleu.fr/live/Fbelsass-midfi.mp3
France: France Bleu Frequenza Mora (RCFM), http://direct.francebleu.fr/live/fbfrequenzamora-midfi.mp3
France: France Bleu Gard Lozere, http://direct.francebleu.fr/live/fbgardlozere-midfi.mp3
France: France Bleu Gascogne, http://direct.francebleu.fr/live/fbgascogne-midfi.mp3
France: France Bleu Gironde, http://direct.francebleu.fr/live/fbgironde-midfi.mp3
France: France Bleu Haute-Normandie, http://direct.francebleu.fr/live/fbhautenormandie-midfi.mp3
France: France Bleu Herault, http://direct.francebleu.fr/live/fbherault-midfi.mp3
France: France Bleu Isere, http://direct.francebleu.fr/live/fbisere-midfi.mp3
France: France Bleu La Rochelle, http://direct.francebleu.fr/live/fblarochelle-midfi.mp3
France: France Bleu Limousin, http://direct.francebleu.fr/live/fblimousin-midfi.mp3
France: France Bleu Loire Ocean, http://direct.francebleu.fr/live/fbloireocean-midfi.mp3
France: France Bleu Lorraine Nord, http://direct.francebleu.fr/live/fblorrainenord-midfi.mp3
France: France Bleu Maine, http://direct.francebleu.fr/live/fbmaine-midfi.mp3
France: France Bleu Mayenne, http://direct.francebleu.fr/live/fbmayenne-midfi.mp3
France: France Bleu Nord, http://direct.francebleu.fr/live/fbnord-midfi.mp3
France: France Bleu Orleans, http://direct.francebleu.fr/live/fborleans-midfi.mp3
France: France Bleu Pays Basque, http://direct.francebleu.fr/live/fbpaysbasque-midfi.mp3
France: France Bleu Pays d'Auvergne, http://direct.francebleu.fr/live/fbpaysdauvergne-midfi.mp3
France: France Bleu Pays de Savoie, http://direct.francebleu.fr/live/fbpaysdesavoie-midfi.mp3
France: France Bleu Perigord, http://direct.francebleu.fr/live/fbperigord-midfi.mp3
France: France Bleu Picardie, http://direct.francebleu.fr/live/fbpicardie-midfi.mp3
France: France Bleu Poitou, http://direct.francebleu.fr/live/fbpoitou-midfi.mp3
France: France Bleu Provence, http://direct.francebleu.fr/live/fbprovence-midfi.mp3
France: France Bleu Roussillon, http://direct.francebleu.fr/live/fbroussillon-midfi.mp3
France: France Bleu Saint-Etienne, http://direct.francebleu.fr/live/fbstetienne-midfi.mp3
France: France Bleu Sud Lorraine, http://direct.francebleu.fr/live/fbsudlorraine-midfi.mp3
France: France Bleu Toulouse, http://direct.francebleu.fr/live/fbtoulouse-midfi.mp3
France: France Bleu Touraine, http://direct.francebleu.fr/live/fbtouraine-midfi.mp3
France: France Bleu Vaucluse, http://direct.francebleu.fr/live/fbvaucluse-midfi.mp3
France: ----- Radios Régionales / Locales : A / B / C -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Africa N°1, http://african1paris.ice.infomaniak.ch/african1paris-128.mp3
France: Alouette, http://alouette.ice.infomaniak.ch/alouette-high.mp3
France: Alpes 1 Grand Grenoble, http://alpes1grenoble.ice.infomaniak.ch/alpes1grenoble-high.mp3
France: Alpes 1 Alpes du Sud, http://alpes1gap.ice.infomaniak.ch/alpes1gap-high.mp3
France: Alta Frequenza, http://altafrequenza.ice.infomaniak.ch/altafrequenza-128.mp3
France: Atomic Radio, http://radios.topymedia.com:8032/;
France: Azur FM - Colmar, http://live.radioking.fr/azur-fm-68
France: Azur FM - Sélestat, http://live.radioking.fr/azur-fm-67
France: Beur FM, http://broadcast.infomaniak.ch/beurfm-high.mp3
France: Bretagne 5, https://bretagne5.streamakaci.com/bretagne5.mp3
France: Capsao Lyon / Vienne, http://str2.creacast.com/capsao
France: Capsao Oyonnax, http://str2.creacast.com/capsao_f
France: Champagne FM Châlons-en-Champagne, http://chalons.ice.infomaniak.ch/chalons-128.mp3
France: Champagne FM Château-Thierry, http://chateauthierry.ice.infomaniak.ch/chateauthierry-128.mp3
France: Champagne FM Charleville-Mezières, http://charleville.ice.infomaniak.ch/charleville-128.mp3
France: Champagne FM Epernay, http://epernay.ice.infomaniak.ch/epernay-128.mp3
France: Champagne FM Reims, http://reims.ice.infomaniak.ch/reims-128.mp3
France: Champagne FM Rethel, http://rethel.ice.infomaniak.ch/rethel-128.mp3
France: Champagne FM Troyes, http://troyes.ice.infomaniak.ch/troyes-128.mp3
France: Champagne FM Vitry-St-Dizier, http://vitry-stdizier.ice.infomaniak.ch/vitry-stdizier-128.mp3
France: CFM, http://cfm.streamakaci.com/;stream/1
France: Chante France, http://stream1.chantefrance.com/Chante_France
France: Contact FM (Nord France), http://radio-contact.ice.infomaniak.ch/radio-contact-high
France: ----- Radios Régionales / Locales : D / E / F -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Delta FM Boulogne, http://deltafmboulogne.ice.infomaniak.ch/deltafmboulogne-high.mp3
France: Delta FM Calais, http://deltafmcalais.ice.infomaniak.ch/deltafmcalais-128.aac
France: Delta FM Dunkerque, http://deltafmdunkerque.ice.infomaniak.ch/deltafmdunkerque-high.mp3
France: Delta FM Lille, http://deltafmregion.ice.infomaniak.ch/deltafmregion-128.aac
France: Delta FM Saint Omer, http://deltafmsaintomer.ice.infomaniak.ch/deltafmsaintomer-high.mp3
France: Demoiselle FM Oléron, http://stream.demoisellefm.com:8000/oleron-192.mp3
France: Demoiselle FM Rochefort, http://stream.demoisellefm.com:8000/rochefort-192.mp3
France: Demoiselle FM Royan, http://stream.demoisellefm.com:8000/royan-192.mp3
France: Demoiselle FM Saintes, http://stream.demoisellefm.com:8000/saintes-192.mp3
France: Evasion Essonne, http://stream1.evasionfm.com/Essonne
France: Evasion Nord 77, http://stream1.evasionfm.com/Nord77
France: Evasion Nord Yvelines, http://stream1.evasionfm.com/Nord78
France: Evasion Oise, http://stream1.evasionfm.com/Oise
France: Evasion Paris, http://stream1.evasionfm.com/Paris
France: Evasion Somme, http://stream1.evasionfm.com/Somme
France: Evasion Sud 77, http://stream1.evasionfm.com/Sud77
France: Evasion Sud Yvelines, http://stream1.evasionfm.com/Yvelines
France: FC Radio L'essentiel, http://fcradio.ice.infomaniak.ch/fcradio-128.mp3
France: Forum, http://start-forum.ice.infomaniak.ch/start-forum-high.mp3
France: France Maghreb 2, http://francemaghreb2.ice.infomaniak.ch/francemaghreb2-high.mp3
France: Frequence Plus, http://freqplus.ice.infomaniak.ch/freqplus-high.mp3
France: Fréquence Plus (RTS programme Fréquence Plus), http://frequenceplus71.ice.infomaniak.ch/frequenceplus71-128.mp3
France: Fusion FM, http://fusionfm.ice.infomaniak.ch:8000/fusionfm-192.mp3
France: ----- Radios Régionales / Locales : G / H / I -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Générations, http://generationfm.ice.infomaniak.ch/generationfm-high.mp3
France: Générations Lyon, http://radiosun.ice.infomaniak.ch/radiosun-high.mp3
France: Hit West, http://broadcast.infomaniak.ch/hitwest-high.mp3
France: Hot Radio Albertville, http://st8.hotradio.fr/42
France: Hot Radio Bourgoin, http://st8.hotradio.fr/82
France: Hot Radio Chambery, http://st8.hotradio.fr/32
France: Hot Radio Grenoble, http://st8.hotradio.fr/12
France: Hot Radio Pont-de-Beauvoisin, http://st8.hotradio.fr/52
France: Hot Radio Pontcharra, http://st8.hotradio.fr/72
France: Hot Radio Voiron, http://st8.hotradio.fr/92
France: ----- Radios Régionales / Locales : J / K / L -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Jordanne FM, http://live.jordannefm.com:8000/JFMCantalMD.mp3
"France: Kiss FM Cannes, Grasses & Antibes", https://kissfmcannes.ice.infomaniak.ch/kissfmcannes-128.mp3
France: Kiss FM Est & Centre Var, https://kissfmvarest.ice.infomaniak.ch/kissfmvarest-128.mp3
France: Kiss FM Nice, http://kissfm.ice.infomaniak.ch/kissfm-128.mp3
France: Kiss FM Toulon / Marseille, http://kissfm2.ice.infomaniak.ch/kissfm2-128.mp3
France: La Radio Plus - Alpes du nord / Suisse, http://laradioplus.ice.infomaniak.ch/laradioplus-high.mp3
France: La Radio Plus - Alpes du sud, http://lalaradio.ice.infomaniak.ch/lalaradio-high.mp3
France: ----- Radios Régionales / Locales : M / N / O -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Magnum La radio, http://str0.creacast.com/magnum
France: Métropolys, http://str0.creacast.com/metropolys
France: Mistral FM - Aubagne, http://broadcast.infomaniak.ch/mistralfmaubagne-128.mp3
France: Mistral FM - Marseille, http://mistralfmaubagne.ice.infomaniak.ch/mistralfmaubagne-128.mp3
France: Mistral FM - Toulon, http://mistralfm.ice.infomaniak.ch/mistralfm-high.mp3
France: Mixx Radio, http://mixxfmfr.ice.infomaniak.ch/mixxfmfr-192.mp3
France: Mona FM, http://monafm.bcast.infomaniak.ch/monafm-high.mp3
France: Montagne FM, http://montagnefm.ice.infomaniak.ch/montagnefm-96.mp3
France: MTI, http://radiomti.ice.infomaniak.ch/radiomti.mp3
France: N'Radio, http://nradio.ice.infomaniak.ch/nradio-128.mp3
France: Océane FM, http://oceanefm.ice.infomaniak.ch/oceanefm-128.mp3
France: Océane FM Concarneau, http://icepe4.infomaniak.ch/oceaneconcarneau-128
France: Océane FM Guer, http://icepe3.infomaniak.ch/oceaneguer-128
France: Océane FM Guingamp, http://icepe3.infomaniak.ch/oceaneguingamp-128
France: Océane FM La Roche Bernard, http://icepe3.infomaniak.ch/oceanelarochebernard-128
France: Océane FM La Roche sur Yon, http://icepe3.infomaniak.ch/oceanelarochesuryon-128
France: Océane FM Lannion, http://icepe3.infomaniak.ch/oceanelannion-128
France: Océane FM Nantes, http://icepe3.infomaniak.ch/oceanenantes-128
France: Océane FM Paimpol, http://icepe1.infomaniak.ch/oceanepaimpol-128
France: Océane FM Quimper, http://icepe1.infomaniak.ch/oceanequimper-128
France: Océane FM Quimperle, http://icepe1.infomaniak.ch/oceanequimperle-128
France: Océane FM Redon, http://icepe1.infomaniak.ch/oceaneredon-128
France: Océane FM Rouen, http://icepe1.infomaniak.ch/oceanerouen-128
France: Océane FM  Saint-Nazaire, http://icepe1.infomaniak.ch/oceanesaintnazaire-128
France: Océane FM Vannes, http://icepe1.infomaniak.ch/oceanevannes-128
France: ODS Radio, http://ods.ice.infomaniak.ch/ods-high.mp3
France: Oxygène Auron Isola, http://ice01.dicast.fr:8000/oxygene-mercantour
France: Oxygène Hautes Alpes, http://stream.mengine.net:8014/stream
France: Oxygène La Valberg, http://ice01.dicast.fr:8000/oxygene-nice
France: Oxygène Maurienne, http://ice01.dicast.fr:8000/oxygene-maurienne
France: Oxygène Oisans, http://ice01.dicast.fr:8000/oxygene-oisans
France: Oxygène Ubaye, http://ice01.dicast.fr:8000/oxygene-ubaye
France: Oxygène Maurienne Val-d'Isère, http://ice01.dicast.fr:8000/oxygene-maurienne
France: Oxygène Vercors, http://ice01.dicast.fr:8000/oxygene-vercors
France: Oxygène FM, http://stream.radios-arra.fr:8000/oxygenefm
"France: Oxygène, La radio de la Seine-et-Marne - Coulommiers", http://str0.creacast.com/oxy-coulommiers
"France: Oxygène, La radio de la Seine-et-Marne - Meaux", http://str0.creacast.com/oxy-meaux
"France: Oxygène, La radio de la Seine-et-Marne - Melun", http://str0.creacast.com/oxy-melun
"France: Oxygène, La radio de la Seine-et-Marne - Provins", http://str0.creacast.com/oxy-provins
"France: Oxygène, La radio de la Seine-et-Marne - Sud 77", http://str0.creacast.com/oxy-montereau
France: ----- Radios Régionales / Locales : P / Q / R / S -----, http://lasonotheque.org/UPLOAD/mp3/0313.mp3
France: Pyrénées FM, http://antenne.pyreneesfm.com/;stream/1
France: Radio 6 Abbeville, http://radio6-abbeville.ice.infomaniak.ch/radio6-abbeville-128.mp3
France: Radio 6 Boulogne-sur-Mer, http://radio6-boulognesurmer.ice.infomaniak.ch/radio6-boulognesurmer-128.mp3
